BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
250;Urdorf;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;9;Anz.;Anzahl;
250;Urdorf;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;4;Anz.;Anzahl;
250;Urdorf;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;11;Anz.;Anzahl;
250;Urdorf;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;9;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;4;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;7;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;12;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;17;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;9;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;5;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;2;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;1;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;5;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;6;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;6;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;7;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;5;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;7;Anz.;Anzahl;
251;Weiningen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;7;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;139;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;126;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;122;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;121;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;109;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;118;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;110;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;102;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;92;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;102;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;83;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;104;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;89;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;113;Anz.;Anzahl;
261;Zürich;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;104;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;10;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;14;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;20;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;20;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;31;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;26;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;19;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;18;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;15;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;31;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;13;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;18;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;13;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;9;Anz.;Anzahl;
291;Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;15;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;5;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;11;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;12;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;8;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;10;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;5;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;9;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;4;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;3;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;7;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;10;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;16;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;10;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;16;Anz.;Anzahl;
292;Stammheim;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;3;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;29;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;46;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;37;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;45;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;46;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;40;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;35;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;35;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;45;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;29;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;30;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;34;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;40;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;34;Anz.;Anzahl;
293;Wädenswil;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;32;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;16;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;13;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;12;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;12;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;8;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;17;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;9;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;13;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;10;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;7;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;8;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;11;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;22;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;17;Anz.;Anzahl;
294;Elgg;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;14;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;24;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;24;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;29;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;38;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;23;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;29;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;31;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;24;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;20;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;32;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;38;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;32;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;46;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;26;Anz.;Anzahl;
295;Horgen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;36;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;25;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;37;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;29;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;41;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;47;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;31;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;21;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;22;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;36;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;21;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;32;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;27;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;30;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;18;Anz.;Anzahl;
296;Illnau-Effretikon;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;33;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;20;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;24;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;25;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;31;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;22;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;25;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;27;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;30;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;34;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;22;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;23;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;5;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;23;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;29;Anz.;Anzahl;
297;Bauma;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;21;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;44;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;34;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;31;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;37;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;25;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;35;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;26;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;26;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;30;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;19;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;26;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;21;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;20;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;36;Anz.;Anzahl;
298;Wiesendangen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;31;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;135;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;172;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;189;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;192;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;180;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;159;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;187;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;164;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;174;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;219;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;193;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;165;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;166;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;173;Anz.;Anzahl;
0;Bezirk Affoltern;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;159;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;116;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;111;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;115;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;100;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;141;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2012;154;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2013;110;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2014;106;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2015;110;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2016;128;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2017;104;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2018;125;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2019;109;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2020;140;Anz.;Anzahl;
0;Bezirk Andelfingen;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2021;109;Anz.;Anzahl;
0;Bezirk Bülach;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2007;207;Anz.;Anzahl;
0;Bezirk Bülach;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2008;229;Anz.;Anzahl;
0;Bezirk Bülach;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2009;284;Anz.;Anzahl;
0;Bezirk Bülach;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2010;255;Anz.;Anzahl;
0;Bezirk Bülach;Bau und Immobilien;Immobilienhandel;Immobilienverkäufe;188;Verkäufe EFH [Anz.];2011;265;Anz.;Anzahl;
